qtl_evidence_id	trait_id_or_name	trait_name_normalized	chrom	start	end	interval_length	source_database	source_record_id	evidence_type	coordinate_mapping_status	reference_build	linked_gene_id	linked_gene_symbol	allowed_usage	notes
QTL_QTARO_00000377	flag leaf length	flag leaf length	3	31082622	37254205	6171584	Q-TARO	377	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QFll3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000378	plant height	plant height	3	464682	698721	234040	Q-TARO	378	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QPh3a	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000379	spikelet number per panicle	spikelet number per panicle	3	31082622	37254205	6171584	Q-TARO	379	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QSn3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000380	stress root length	stress root length	8	19472018	20740963	1268946	Q-TARO	380	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QalSr8.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000381	relative root length	relative root length	8	19472018	20740963	1268946	Q-TARO	381	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QalRr8.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000382	osmotic adjustment	osmotic adjustment	10	21384897	21932522	547626	Q-TARO	382	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000383	NA	NA	12	21477298	21481353	4056	Q-TARO	383	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Pi32(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000384	relative fresh weight	relative fresh weight	10	3758658	13115650	9356993	Q-TARO	384	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000385	relative chlorophyll content of leaf blade	relative chlorophyll content of leaf blade	10	3758658	13115650	9356993	Q-TARO	385	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000386	Days to heading	days to heading	7	5512628	5512754	127	Q-TARO	386	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	dth7.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000387	Plant height	plant height	1	38490966	38491404	439	Q-TARO	387	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	ph1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000388	Panicle length	panicle length	1	38490966	38491404	439	Q-TARO	388	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pl1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000389	Panicles/plant	panicles plant	1	40650780	40651278	499	Q-TARO	389	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	ppl1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000390	Percent seed set	percent seed set	2	36318480	36318617	138	Q-TARO	390	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pss2.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000391	Grain weight	grain weight	1	40650780	40651278	499	Q-TARO	391	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	gw1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000392	Grain density	grain density	8	22562556	22562749	194	Q-TARO	392	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000393	Red grain	red grain	7	5512628	5512754	127	Q-TARO	393	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000394	Milled rice grain	milled rice grain	10	1798870	1799061	192	Q-TARO	394	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000395	Head rice grain	head rice grain	2	26758064	26758298	235	Q-TARO	395	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000396	Amylose content	amylose content	6	1360570	1360690	121	Q-TARO	396	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000397	first leaf length	first leaf length	1	1405980	5759851	4353872	Q-TARO	397	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qFLL-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000398	first leaf perimeter	first leaf perimeter	1	1405980	5759851	4353872	Q-TARO	398	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qFLP-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000399	second leaf length	second leaf length	6	3168374	4234201	1065828	Q-TARO	399	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSLL-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000400	third leaf length	third leaf length	6	3168374	4234201	1065828	Q-TARO	400	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTLL-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000401	second leaf length/width ratio	second leaf length width ratio	6	3168374	4234201	1065828	Q-TARO	401	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTLWR-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000402	bacterial blight resistance	bacterial blight resistance	11	29841073	30349173	508101	Q-TARO	402	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Xa4	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000403	Days to heading	days to heading	7	5512628	22532504	17019877	Q-TARO	403	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	dth7.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000404	Spikelets per panicle	spikelets per panicle	3	34244159	35998885	1754727	Q-TARO	404	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	spp3.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000405	Panicle length	panicle length	1	36697294	42364623	5667330	Q-TARO	405	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pl1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000406	Percent seed set	percent seed set	4	25316661	33033092	7716432	Q-TARO	406	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pss4.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000407	Grain weight	grain weight	3	15401242	25890781	10489540	Q-TARO	407	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	gw3.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000408	Yield per plant	yield per plant	3	34244159	35998885	1754727	Q-TARO	408	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	yld3.2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000409	percent plant survival	percent plant survival	9	7787900	7791369	3470	Q-TARO	409	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000410	Tolerance score	tolerance score	9	6582100	6586071	3972	Q-TARO	410	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000411	Leaf senescence	leaf senescence	9	7787900	7791369	3470	Q-TARO	411	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000412	Total shoot elongation	total shoot elongation	9	6582100	6586071	3972	Q-TARO	412	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000413	Relative shoot elongation	relative shoot elongation	11	24323354	24323830	477	Q-TARO	413	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000414	Leaf bronzing index	leaf bronzing index	9	18489616	21113859	2624244	Q-TARO	414	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000415	Root length	root length	7	24952921	27191049	2238129	Q-TARO	415	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000416	Root dry weight	root dry weight	7	21001164	24959020	3957857	Q-TARO	416	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000417	allelopathy	allelopathy	7	23326303	25284593	1958291	Q-TARO	417	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000418	Grain shape	grain shape	6	4234080	5096867	862788	Q-TARO	418	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLW-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000419	spikelet fertility	spikelet fertility	6	4234080	5096867	862788	Q-TARO	419	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSPTF6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000420	Pollen fertility	pollen fertility	7	26133781	30222602	4088822	Q-TARO	420	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPLLN7	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000421	Chlorophyll contents	chlorophyll contents	1	35712600	39470731	3758132	Q-TARO	421	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qChll1a	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000422	H2O2 content	h2o2 content	1	35712600	39470731	3758132	Q-TARO	422	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qH2O21	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000423	bacterial blight resistance	bacterial blight resistance	11	29841073	30349173	508101	Q-TARO	423	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Xa26(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000424	plant height	plant height	7	23766521	24746292	979772	Q-TARO	424	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPH7-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000425	panicle number	panicle number	2	23021123	24905734	1884612	Q-TARO	425	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPN2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000426	Seminal root length	seminal root length	9	20600863	21314308	713446	Q-TARO	426	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000427	Adventitious root numbers	adventitious root numbers	2	23457248	23460088	2841	Q-TARO	427	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000428	lateral root number	lateral root number	3	5758005	5758498	494	Q-TARO	428	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000429	NA	NA	10	13330314	13329988	NA	Q-TARO	429	qtl_interval	unmapped	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	PR-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; missing_or_invalid_interval
QTL_QTARO_00000430	Osmotic adjustment	osmotic adjustment	1	5094276	5094764	489	Q-TARO	430	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	oa1.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000431	Basal root thickness	basal root thickness	9	1159676	1164723	5048	Q-TARO	431	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	brt9.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000432	Root pulling force	root pulling force	3	1772253	1772098	NA	Q-TARO	432	qtl_interval	unmapped	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	rpf3.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; missing_or_invalid_interval
QTL_QTARO_00000433	Total root dry weight	total root dry weight	10	9125266	12043918	2918653	Q-TARO	433	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	trdw10.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000434	Penetrated root dry weight	penetrated root dry weight	12	18152227	18160498	8272	Q-TARO	434	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	prdw12.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000435	Penetrated root thichness	penetrated root thichness	12	18152227	18160498	8272	Q-TARO	435	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	prt12.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000436	NA	NA	1	40038301	40288357	250057	Q-TARO	436	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	sd1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000437	shattering 	shattering	3	25876546	25884563	8018	Q-TARO	437	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	sh4	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000438	pollen fertility	pollen fertility	10	845399	21629868	20784470	Q-TARO	438	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000439	NA	NA	5	7773134	7779385	6252	Q-TARO	439	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Grh1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000440	number of vascular bundle	number of vascular bundle	1	15849886	23361033	7511148	Q-TARO	440	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qNVB-1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000441	Cytoplasmic male sterility	cytoplasmic male sterility	10	18542704	18543072	369	Q-TARO	441	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Rf-5	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000442	Sheath rot resistance	sheath rot resistance	1	40287847	43764612	3476766	Q-TARO	442	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000443	whitebacked planthopper	whitebacked planthopper	6	4932906	4937483	4578	Q-TARO	443	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Ovc	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000444	Green rice hopper	green rice hopper	5	8708578	8715068	6491	Q-TARO	444	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000445	Elongated uppermost internode	elongated uppermost internode	10	19184232	19184413	182	Q-TARO	445	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	eui2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000446	dwarf	dwarf	4	22813028	24022219	1209192	Q-TARO	446	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	d11	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000447	days to heading	days to heading	6	2770072	3826329	1056258	Q-TARO	447	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	En-Se1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000448	NA	NA	6	2684129	4352379	1668251	Q-TARO	448	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Lhd1(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000449	1000 grain weight	1000 grain weight	12	5820051	24012742	18192692	Q-TARO	449	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000450	grain yield	grain yield	6	3459492	6023472	2563981	Q-TARO	450	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000451	number of filled grain per paniucle	number of filled grain per paniucle	1	1039868	5759851	4719984	Q-TARO	451	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000452	total number of spikelets per panicle	total number of spikelets per panicle	6	3459492	6023472	2563981	Q-TARO	452	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000453	spikelet fertility	spikelet fertility	6	3459492	6023472	2563981	Q-TARO	453	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000454	NA	NA	10	19738642	22303661	2565020	Q-TARO	454	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000455	NA	NA	7	27188091	30322668	3134578	Q-TARO	455	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	S23(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000456	whitebacked planthopper	whitebacked planthopper	5	20217134	20220313	3180	Q-TARO	456	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qOVA-5-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000457	NA	NA	3	18350837	22142430	3791594	Q-TARO	457	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	sho2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000458	awnless	awnless	3	16196565	25360678	9164114	Q-TARO	458	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	An5(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000459	NA	NA	3	28179047	28179157	111	Q-TARO	459	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	mori1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000460	NA	NA	4	20518311	24585809	4067499	Q-TARO	460	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	orl1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000461	spotted leaf	spotted leaf	2	26033535	26034238	704	Q-TARO	461	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	spl12(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000462	NA	NA	10	17505263	17510657	5395	Q-TARO	462	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qEhd1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000463	number of filled grains per panicle	number of filled grains per panicle	6	8751256	12402719	3651464	Q-TARO	463	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qNFGP-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000464	spikelet fertility	spikelet fertility	6	8751256	12402719	3651464	Q-TARO	464	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSF-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000465	culm length	culm length	11	20701870	20702000	131	Q-TARO	465	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	cl8.1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000466	phtoperiod-sensitivite genetic male sterility	phtoperiod sensitivite genetic male sterility	7	5884863	6812968	928106	Q-TARO	466	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pms1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000467	Maximum Root Length	maximum root length	9	1159676	11367960	10208285	Q-TARO	467	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000468	Root / Shoot Ratio of Dry Weight	root shoot ratio of dry weight	6	29906429	31674997	1768569	Q-TARO	468	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000469	panicle number	panicle number	3	28179047	28999468	820422	Q-TARO	469	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Qpn3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000470	spikelet number per panicle	spikelet number per panicle	3	35783061	37199035	1415975	Q-TARO	470	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Qsnp3b	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000471	Secondary branch number per panicle	secondary branch number per panicle	3	35783061	37199035	1415975	Q-TARO	471	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Qsbn3b	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000472	alkali spreading value	alkali spreading value	6	4844259	5096867	252609	Q-TARO	472	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qASV6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000473	Spikelet fertility	spikelet fertility	10	19738642	22303661	2565020	Q-TARO	473	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRf-10	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
