split_block_id	block_type	chrom	block_start	block_end	block_length	member_unit_ids	n_units	traits	genes	evidence_sources	decoy_pair_ids	block_rule	leakage_risk_level	notes	split_version
BLK_ACC_ACC_1021	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1021	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1022	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1022	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1023	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1023	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1024	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1024	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1025	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1025	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1026	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1026	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1027	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1027	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1028	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1028	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1029	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1029	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1030	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1030	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1031	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1031	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1032	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1032	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1033	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1033	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1034	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1034	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1035	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1035	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1036	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1036	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1037	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1037	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1038	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1038	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1039	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1039	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1040	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1040	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1041	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1041	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1042	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1042	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1043	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1043	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1044	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1044	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1045	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1045	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1046	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1046	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1047	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1047	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1048	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1048	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1049	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1049	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1050	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1050	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1051	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1051	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1052	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1052	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1053	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1053	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1054	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1054	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1055	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1055	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1056	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1056	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
