split_unit_id	split_unit_type	source_object_id	source_table	trait_id	object_type	chrom	start	end	gene_id	gene_symbol	variant_id	window_id	accession_id	decoy_pair_id	in_main_evaluation_candidate_pool	manual_review_required	broader_evidence	allowed_usage	notes	split_version
SU_ACC_ACC_0956	accession	ACC_0956	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0956	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0957	accession	ACC_0957	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0957	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0958	accession	ACC_0958	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0958	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0959	accession	ACC_0959	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0959	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0960	accession	ACC_0960	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0960	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0961	accession	ACC_0961	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0961	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0962	accession	ACC_0962	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0962	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0963	accession	ACC_0963	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0963	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0964	accession	ACC_0964	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0964	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0965	accession	ACC_0965	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0965	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0966	accession	ACC_0966	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0966	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0967	accession	ACC_0967	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0967	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0968	accession	ACC_0968	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0968	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0969	accession	ACC_0969	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0969	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0970	accession	ACC_0970	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0970	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0971	accession	ACC_0971	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0971	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0972	accession	ACC_0972	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0972	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0973	accession	ACC_0973	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0973	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0974	accession	ACC_0974	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0974	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0975	accession	ACC_0975	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0975	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0976	accession	ACC_0976	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0976	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0977	accession	ACC_0977	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0977	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0978	accession	ACC_0978	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0978	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0979	accession	ACC_0979	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0979	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0980	accession	ACC_0980	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0980	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0981	accession	ACC_0981	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0981	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0982	accession	ACC_0982	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0982	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0983	accession	ACC_0983	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0983	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0984	accession	ACC_0984	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0984	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0985	accession	ACC_0985	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0985	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0986	accession	ACC_0986	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0986	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0987	accession	ACC_0987	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0987	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0988	accession	ACC_0988	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0988	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0989	accession	ACC_0989	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0989	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0990	accession	ACC_0990	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0990	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0991	accession	ACC_0991	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0991	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0992	accession	ACC_0992	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0992	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0993	accession	ACC_0993	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0993	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0994	accession	ACC_0994	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0994	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0995	accession	ACC_0995	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0995	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0996	accession	ACC_0996	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0996	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0997	accession	ACC_0997	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0997	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0998	accession	ACC_0998	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0998	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0999	accession	ACC_0999	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0999	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1000	accession	ACC_1000	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1000	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1001	accession	ACC_1001	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1001	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1002	accession	ACC_1002	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1002	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1003	accession	ACC_1003	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1003	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1004	accession	ACC_1004	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1004	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1005	accession	ACC_1005	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1005	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1006	accession	ACC_1006	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1006	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1007	accession	ACC_1007	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1007	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1008	accession	ACC_1008	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1008	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1009	accession	ACC_1009	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1009	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1010	accession	ACC_1010	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1010	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1011	accession	ACC_1011	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1011	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1012	accession	ACC_1012	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1012	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1013	accession	ACC_1013	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1013	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1014	accession	ACC_1014	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1014	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1015	accession	ACC_1015	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1015	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1016	accession	ACC_1016	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1016	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1017	accession	ACC_1017	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1017	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1018	accession	ACC_1018	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1018	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1019	accession	ACC_1019	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1019	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1020	accession	ACC_1020	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1020	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1021	accession	ACC_1021	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1021	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1022	accession	ACC_1022	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1022	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1023	accession	ACC_1023	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1023	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1024	accession	ACC_1024	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1024	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1025	accession	ACC_1025	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1025	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1026	accession	ACC_1026	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1026	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1027	accession	ACC_1027	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1027	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1028	accession	ACC_1028	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1028	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1029	accession	ACC_1029	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1029	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1030	accession	ACC_1030	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1030	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1031	accession	ACC_1031	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1031	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1032	accession	ACC_1032	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1032	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1033	accession	ACC_1033	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1033	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1034	accession	ACC_1034	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1034	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1035	accession	ACC_1035	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1035	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1036	accession	ACC_1036	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1036	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1037	accession	ACC_1037	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1037	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1038	accession	ACC_1038	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1038	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1039	accession	ACC_1039	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1039	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1040	accession	ACC_1040	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1040	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1041	accession	ACC_1041	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1041	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1042	accession	ACC_1042	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1042	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1043	accession	ACC_1043	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1043	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1044	accession	ACC_1044	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1044	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1045	accession	ACC_1045	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1045	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1046	accession	ACC_1046	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1046	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1047	accession	ACC_1047	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1047	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1048	accession	ACC_1048	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1048	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1049	accession	ACC_1049	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1049	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1050	accession	ACC_1050	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1050	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1051	accession	ACC_1051	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1051	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1052	accession	ACC_1052	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1052	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1053	accession	ACC_1053	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1053	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1054	accession	ACC_1054	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1054	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_1055	accession	ACC_1055	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_1055	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
