assignment_id	split_version	random_seed	split_unit_id	split_block_id	split_unit_type	assigned_split	assigned_role	trait_id	object_type	chrom	start	end	assignment_rule	prototype_locked_not_final	notes
ASN_000000404	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0960	BLK_ACC_ACC_0960	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000405	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0961	BLK_ACC_ACC_0961	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000406	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0962	BLK_ACC_ACC_0962	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000407	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0963	BLK_ACC_ACC_0963	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000408	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0964	BLK_ACC_ACC_0964	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000409	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0965	BLK_ACC_ACC_0965	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000410	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0966	BLK_ACC_ACC_0966	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000411	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0967	BLK_ACC_ACC_0967	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000412	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0968	BLK_ACC_ACC_0968	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000413	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0969	BLK_ACC_ACC_0969	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000414	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0970	BLK_ACC_ACC_0970	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000415	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0971	BLK_ACC_ACC_0971	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000416	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0972	BLK_ACC_ACC_0972	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000417	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0973	BLK_ACC_ACC_0973	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000418	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0974	BLK_ACC_ACC_0974	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000419	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0975	BLK_ACC_ACC_0975	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000420	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0976	BLK_ACC_ACC_0976	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000421	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0977	BLK_ACC_ACC_0977	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000422	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0978	BLK_ACC_ACC_0978	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000423	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0979	BLK_ACC_ACC_0979	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000424	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0980	BLK_ACC_ACC_0980	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000425	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0981	BLK_ACC_ACC_0981	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000426	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0982	BLK_ACC_ACC_0982	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000427	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0983	BLK_ACC_ACC_0983	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000428	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0984	BLK_ACC_ACC_0984	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000429	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0985	BLK_ACC_ACC_0985	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000430	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0986	BLK_ACC_ACC_0986	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000431	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0987	BLK_ACC_ACC_0987	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000432	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0988	BLK_ACC_ACC_0988	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000433	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0989	BLK_ACC_ACC_0989	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000434	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0990	BLK_ACC_ACC_0990	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000435	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0991	BLK_ACC_ACC_0991	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000436	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0992	BLK_ACC_ACC_0992	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000437	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0993	BLK_ACC_ACC_0993	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000438	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0994	BLK_ACC_ACC_0994	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000439	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0995	BLK_ACC_ACC_0995	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000440	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0996	BLK_ACC_ACC_0996	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000441	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0997	BLK_ACC_ACC_0997	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000442	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0998	BLK_ACC_ACC_0998	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000443	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_0999	BLK_ACC_ACC_0999	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000444	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1000	BLK_ACC_ACC_1000	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000445	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1001	BLK_ACC_ACC_1001	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000446	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1002	BLK_ACC_ACC_1002	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000447	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1003	BLK_ACC_ACC_1003	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000448	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1004	BLK_ACC_ACC_1004	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000449	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1005	BLK_ACC_ACC_1005	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000450	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1006	BLK_ACC_ACC_1006	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000451	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1007	BLK_ACC_ACC_1007	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000452	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1008	BLK_ACC_ACC_1008	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000453	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1009	BLK_ACC_ACC_1009	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000454	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1010	BLK_ACC_ACC_1010	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000455	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1011	BLK_ACC_ACC_1011	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000456	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1012	BLK_ACC_ACC_1012	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000457	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1013	BLK_ACC_ACC_1013	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000458	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1014	BLK_ACC_ACC_1014	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000459	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1015	BLK_ACC_ACC_1015	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000460	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1016	BLK_ACC_ACC_1016	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000461	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1017	BLK_ACC_ACC_1017	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000462	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1018	BLK_ACC_ACC_1018	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000463	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1019	BLK_ACC_ACC_1019	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000464	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1020	BLK_ACC_ACC_1020	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000465	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1021	BLK_ACC_ACC_1021	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000466	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1022	BLK_ACC_ACC_1022	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000467	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1023	BLK_ACC_ACC_1023	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000468	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1024	BLK_ACC_ACC_1024	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000469	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1025	BLK_ACC_ACC_1025	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000470	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1026	BLK_ACC_ACC_1026	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000471	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1027	BLK_ACC_ACC_1027	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000472	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1028	BLK_ACC_ACC_1028	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000473	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1029	BLK_ACC_ACC_1029	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000474	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1030	BLK_ACC_ACC_1030	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000475	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1031	BLK_ACC_ACC_1031	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000476	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1032	BLK_ACC_ACC_1032	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000477	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1033	BLK_ACC_ACC_1033	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000478	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1034	BLK_ACC_ACC_1034	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000479	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1035	BLK_ACC_ACC_1035	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000480	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1036	BLK_ACC_ACC_1036	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000481	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1037	BLK_ACC_ACC_1037	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000482	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1038	BLK_ACC_ACC_1038	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000483	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1039	BLK_ACC_ACC_1039	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000484	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1040	BLK_ACC_ACC_1040	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000485	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1041	BLK_ACC_ACC_1041	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000486	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1042	BLK_ACC_ACC_1042	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000487	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1043	BLK_ACC_ACC_1043	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000488	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1044	BLK_ACC_ACC_1044	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000489	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1045	BLK_ACC_ACC_1045	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000490	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1046	BLK_ACC_ACC_1046	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000491	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1047	BLK_ACC_ACC_1047	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000492	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1048	BLK_ACC_ACC_1048	accession	dev	development_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000493	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1049	BLK_ACC_ACC_1049	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000494	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1050	BLK_ACC_ACC_1050	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000495	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1051	BLK_ACC_ACC_1051	accession	test	prototype_locked_evaluation	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000496	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1052	BLK_ACC_ACC_1052	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000497	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1053	BLK_ACC_ACC_1053	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000498	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1054	BLK_ACC_ACC_1054	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000499	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1055	BLK_ACC_ACC_1055	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
ASN_000000500	frozen_split_v055_chr1_snp_prototype_v1	5508	SU_ACC_ACC_1056	BLK_ACC_ACC_1056	accession	train	training_candidate	NA	accession	NA	NA	NA	stratified deterministic hash by broad_subgroup and accession_id; accession_id index only	true	prototype split only; not final full benchmark split
