evaluator_decoy_id	evaluator_object_id	object_id	decoy_pair_id	decoy_object_id	trait_id	object_type	assigned_split	decoy_assignment_status	match_rank	match_score	matching_level	relaxation_level	matched_fields	unavailable_fields	notes	scaffold_version
EDEC_000000059	EOBJ_00000012	OBJ_GENE_00000103	DP_000000059	GENE_BG_Os01g0166800	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.795215	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000060	EOBJ_00000012	OBJ_GENE_00000103	DP_000000060	GENE_BG_Os01g0168400	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.793081	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000061	EOBJ_00000013	OBJ_GENE_00000116	DP_000000061	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.991881	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000062	EOBJ_00000013	OBJ_GENE_00000116	DP_000000062	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.98891	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000063	EOBJ_00000013	OBJ_GENE_00000116	DP_000000063	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.987328	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000064	EOBJ_00000013	OBJ_GENE_00000116	DP_000000064	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.987235	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000065	EOBJ_00000013	OBJ_GENE_00000116	DP_000000065	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.985773	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000066	EOBJ_00000014	OBJ_GENE_00000117	DP_000000066	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.996843	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000067	EOBJ_00000014	OBJ_GENE_00000117	DP_000000067	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.994027	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000068	EOBJ_00000014	OBJ_GENE_00000117	DP_000000068	GENE_BG_Os01g0177400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.991862	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000069	EOBJ_00000014	OBJ_GENE_00000117	DP_000000069	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.990505	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000070	EOBJ_00000014	OBJ_GENE_00000117	DP_000000070	GENE_BG_Os01g0178600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.990215	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000071	EOBJ_00000015	OBJ_GENE_00000118	DP_000000071	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.881332	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000072	EOBJ_00000015	OBJ_GENE_00000118	DP_000000072	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.880636	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000073	EOBJ_00000015	OBJ_GENE_00000118	DP_000000073	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.865936	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000074	EOBJ_00000015	OBJ_GENE_00000118	DP_000000074	GENE_BG_Os01g0178700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.793799	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000075	EOBJ_00000015	OBJ_GENE_00000118	DP_000000075	GENE_BG_Os01g0178900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.791543	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000076	EOBJ_00000016	OBJ_GENE_00000133	DP_000000076	GENE_BG_Os01g0182600	data_lt_2007__lsen	gene	dev	follows_evidence_split	1	0.956251	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000077	EOBJ_00000016	OBJ_GENE_00000133	DP_000000077	GENE_BG_Os01g0186700	data_lt_2007__lsen	gene	dev	follows_evidence_split	2	0.948547	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000078	EOBJ_00000016	OBJ_GENE_00000133	DP_000000078	GENE_BG_Os01g0184100	data_lt_2007__lsen	gene	dev	follows_evidence_split	3	0.937279	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000079	EOBJ_00000016	OBJ_GENE_00000133	DP_000000079	GENE_BG_Os01g0185400	data_lt_2007__lsen	gene	dev	follows_evidence_split	4	0.922313	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000080	EOBJ_00000016	OBJ_GENE_00000133	DP_000000080	GENE_BG_Os01g0185900	data_lt_2007__lsen	gene	dev	follows_evidence_split	5	0.901683	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000081	EOBJ_00000017	OBJ_GENE_00000140	DP_000000081	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.904336	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000082	EOBJ_00000017	OBJ_GENE_00000140	DP_000000082	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.894445	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000083	EOBJ_00000017	OBJ_GENE_00000140	DP_000000083	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.885049	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000084	EOBJ_00000017	OBJ_GENE_00000140	DP_000000084	GENE_BG_Os01g0190500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.870579	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000085	EOBJ_00000017	OBJ_GENE_00000140	DP_000000085	GENE_BG_Os01g0191900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.865763	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000086	EOBJ_00000018	OBJ_GENE_00000141	DP_000000086	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.904333	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000087	EOBJ_00000018	OBJ_GENE_00000141	DP_000000087	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.894442	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000088	EOBJ_00000018	OBJ_GENE_00000141	DP_000000088	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.885046	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
