object_id	object_type	trait_id	trait_name	evidence_id	evidence_source	evidence_source_type	evidence_level	support_level	allowed_usage	chrom	start	end	object_length	gene_id	gene_symbol	variant_id	window_id	source_database	source_record_id	mapping_status	coordinate_confidence	exact_frozen_trait_mapping	manual_review_required	in_main_evaluation_candidate_pool	exclusion_reason	notes	pipeline_version
OBJ_GENE_00000053	gene	NA	unspecified_trait	KGE_00000053	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1765034	1768669	3636	Os01g0132100	NA	NA	NA	RAP-DB_curated_genes	Os01g0132100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000054	gene	NA	TO:0000326 - leaf color;TO:0000495 - chlorophyll content;TO:0000605 - hydrogen peroxide content;TO:0002657 - oxidative stress;TO:0000460 - light intensity sensitivity;TO:0000316 - photosynthetic ability	KGE_00000054	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1813011	1817601	4591	Os01g0132800	CRS2, OsCRS2	NA	NA	RAP-DB_curated_genes	Os01g0132800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000055	gene	NA	unspecified_trait	KGE_00000055	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1843817	1849094	5278	Os01g0133400	PGLCT, OspGlcT1, pGlcT1, OsPGLCT	NA	NA	RAP-DB_curated_genes	Os01g0133400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000056	gene	NA	unspecified_trait	KGE_00000056	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1867814	1870416	2603	Os01g0133900	NA	NA	NA	RAP-DB_curated_genes	Os01g0133900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000057	gene	NA	TO:0000303 - cold tolerance;TO:0000276 - drought tolerance;TO:0000524 - submergence tolerance	KGE_00000057	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1902741	1905247	2507	Os01g0134700	SARDL-1, OsSARDL-1, OsSARD1, CBP-LIKE	NA	NA	RAP-DB_curated_genes	Os01g0134700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000058	gene	NA	TO:0000168 - abiotic stress trait	KGE_00000058	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1931016	1931904	889	Os01g0135700	CML16, OsCML16	NA	NA	RAP-DB_curated_genes	Os01g0135700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000059	gene	NA	TO:0000259 - heat tolerance	KGE_00000059	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1944276	1944948	673	Os01g0136000	HSP16.9C, OsHSP16.9C, Oshsp16.9C, OsHsp16.9C, OsHSP16.9C-CI, Oshsp 16.9C	NA	NA	RAP-DB_curated_genes	Os01g0136000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000060	gene	NA	TO:0000259 - heat tolerance;TO:0000653 - seed development trait;TO:0000188 - drought sensitivity	KGE_00000060	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	1948773	1949587	815	Os01g0136100	HSP16.9A, OsHsp16.9A, Oshsp16.9A, OsHSP16.9A-CI	NA	NA	RAP-DB_curated_genes	Os01g0136100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000061	gene	NA	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance;TO:0000259 - heat tolerance;TO:0000303 - cold tolerance	KGE_00000061	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2080058	2081540	1483	Os01g0139000	RTNLB1, OsRTNLB1	NA	NA	RAP-DB_curated_genes	Os01g0139000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000062	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000062	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2120489	2122320	1832	Os01g0140100	AP4, OsAP4	NA	NA	RAP-DB_curated_genes	Os01g0140100	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000063	gene	NA	unspecified_trait	KGE_00000063	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2131433	2137293	5861	Os01g0140400	MRLP1, PLRRP, OsMRLP1	NA	NA	RAP-DB_curated_genes	Os01g0140400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000064	gene	NA	TO:0000524 - submergence tolerance	KGE_00000064	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2154326	2155994	1669	Os01g0140700	AP2/EREBP77, OsRAV8, RAV8, AP2/EREBP#077, OsRAV1, RAV1	NA	NA	RAP-DB_curated_genes	Os01g0140700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000065	gene	NA	TO:0000137 - days to heading;TO:0006001 - salt tolerance	KGE_00000065	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2202278	2203787	1510	Os01g0141000	AP2/EREBP129, AP2/EREBP#129, OsRAV2, RAV2, OsRAV9, RAV9, OsTEM1, TEM1, OsRAV9/OsTEM1	NA	NA	RAP-DB_curated_genes	Os01g0141000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000066	gene	NA	unspecified_trait	KGE_00000066	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2250838	2255073	4236	Os01g0141700	OsUV-DDB2, UV-DDB2, OsWD40-2, OsDWD10, DWD10	NA	NA	RAP-DB_curated_genes	Os01g0141700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000067	gene	data_lt_2007__spkf	SPKF	KGE_00000067	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2275067	2278872	3806	Os01g0142300	SQD2.2, SQD2, OsSQD2.2, OsSQD2	NA	NA	RAP-DB_curated_genes	Os01g0142300	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000068	gene	NA	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance	KGE_00000068	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2281913	2284775	2863	Os01g0142500	2R_MYB2, Os2R_MYB2, MYB2-2, OsMYB2-2	NA	NA	RAP-DB_curated_genes	Os01g0142500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000069	gene	NA	unspecified_trait	KGE_00000069	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2294904	2298329	3426	Os01g0142800	PTR7, OsNPF8.1, NPF8.1, OsPTR7, OsNPF8.10, NPF8.10	NA	NA	RAP-DB_curated_genes	Os01g0142800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000070	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000070	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2560897	2565321	4425	Os01g0147200	ASD1, IWS1, OsIWS1	NA	NA	RAP-DB_curated_genes	Os01g0147200	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000071	gene	NA	TO:0000601 - UV-B light sensitivity	KGE_00000071	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2589835	2593568	3734	Os01g0147900	TPI, OsTPI1, TPI1, OsTPI1.1, tpi*, tips, TI, OsTPI1.2	NA	NA	RAP-DB_curated_genes	Os01g0147900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000072	gene	NA	TO:0000074 - blast disease	KGE_00000072	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2669251	2674068	4818	Os01g0149350	PIT2, NBSt1, Pit2, OsPit2	NA	NA	RAP-DB_curated_genes	Os01g0149350	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000073	gene	NA	TO:0000520 - stomatal closure rate;TO:0000468 - leaf blast disease resistance;TO:0000477 - panicle blast disease resistance	KGE_00000073	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2681220	2686364	5145	Os01g0149500	PIT, Pit, Pit(K59), Pit(Npb), Pi-t, PitNpb, PitK59, Pit1, OsPit1	NA	NA	RAP-DB_curated_genes	Os01g0149500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000074	gene	NA	unspecified_trait	KGE_00000074	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2686729	2687456	728	Os01g0149600	H2B, H2B.4, OsH2B.4	NA	NA	RAP-DB_curated_genes	Os01g0149600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000075	gene	NA	unspecified_trait	KGE_00000075	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2688460	2692024	3565	Os01g0149700	KINt1	NA	NA	RAP-DB_curated_genes	Os01g0149700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000076	gene	NA	unspecified_trait	KGE_00000076	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2713412	2717527	4116	Os01g0150100	PGGTI-BETA, OsPGGT I-&beta;, OsPGGT I-beta, PGGT I-beta	NA	NA	RAP-DB_curated_genes	Os01g0150100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000077	gene	NA	TO:0000326 - leaf color;TO:0000495 - chlorophyll content;TO:0002715 - chloroplast development trait	KGE_00000077	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2770145	2774208	4064	Os01g0151200	YLL1, OsALB3, ALB3, OsYLL1	NA	NA	RAP-DB_curated_genes	Os01g0151200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000078	gene	NA	unspecified_trait	KGE_00000078	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2810313	2815017	4705	Os01g0152000	NA	NA	NA	RAP-DB_curated_genes	Os01g0152000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000079	gene	NA	unspecified_trait	KGE_00000079	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2830325	2833879	3555	Os01g0152600	RLCK24, OsRLCK24	NA	NA	RAP-DB_curated_genes	Os01g0152600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000080	gene	NA	TO:0000276 - drought tolerance;TO:0000074 - blast disease;TO:0006001 - salt tolerance;TO:0000161 - radiation response trait	KGE_00000080	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2839934	2843512	3579	Os01g0152800	RLCK25, OsRLCK25	NA	NA	RAP-DB_curated_genes	Os01g0152800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000081	gene	NA	unspecified_trait	KGE_00000081	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2851954	2855225	3272	Os01g0153000	NA	NA	NA	RAP-DB_curated_genes	Os01g0153000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000082	gene	NA	TO:0000315 - bacterial disease resistance;TO:0000303 - cold tolerance;TO:0000276 - drought tolerance	KGE_00000082	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2962312	2965020	2709	Os01g0155200	SDRLK11, SDRLK-11, OsSDRLK-11, OsSDRLK11	NA	NA	RAP-DB_curated_genes	Os01g0155200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000083	gene	NA	TO:0002673 - amino acid content;TO:0000266 - chalky endosperm;TO:0002657 - oxidative stress;TO:0000162 - seed quality;TO:0000259 - heat tolerance;TO:0000412 - setback viscosity;TO:0000409 - peak viscosity;TO:0000462 - gelatinization temperature;TO:0000490 - protein composition related trait;TO:0000710 - globulin protein content;TO:0002658 - starch grain synthesis;TO:0002653 - endosperm storage protein content;TO:0000653 - seed development trait;TO:0000449 - grain yield per plant;TO:0000074 - blast disease;TO:0000097 - amylopectin content;TO:0002655 - starch grain size;TO:0002656 - starch grain shape;TO:0000605 - hydrogen peroxide content;TO:0000696 - starch content;TO:0000382 - 1000-seed weight;TO:0000196 - amylose content;TO:0000604 - fat and essential oil content;TO:0000487 - endosperm color	KGE_00000083	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2982542	2986094	3553	Os01g0155500	CRRLK1L4, FLR14, OsCrRLK1L4, CrRLK1L4, OsMRLK2, MRLK2, OsFLR14	NA	NA	RAP-DB_curated_genes	Os01g0155500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000084	gene	NA	unspecified_trait	KGE_00000084	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	2986329	2989280	2952	Os01g0155600	RSZP37A, OsRS2Z37, RS2Z37, Os-RS2Z37, Os-RSZ37a, OsRSZ37a, RRM1-2, OsRRM1-2	NA	NA	RAP-DB_curated_genes	Os01g0155600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
