object_id	object_type	gene_id	gene_symbol	chrom	start	end	annotation_record_count	external_knowledge_hit_count	known_gene_proximity	database_source_count	trait_evidence_count	annotation_richness_score	literature_bias_proxy	research_bias_score	research_bias_fields_available	notes	pipeline_version
OBJ_GENE_00000070	gene	Os01g0147200	ASD1, IWS1, OsIWS1	1	2560897	2565321	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000071	gene	Os01g0147900	TPI, OsTPI1, TPI1, OsTPI1.1, tpi*, tips, TI, OsTPI1.2	1	2589835	2593568	1	7	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.287823	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000072	gene	Os01g0149350	PIT2, NBSt1, Pit2, OsPit2	1	2669251	2674068	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000073	gene	Os01g0149500	PIT, Pit, Pit(K59), Pit(Npb), Pi-t, PitNpb, PitK59, Pit1, OsPit1	1	2681220	2686364	1	17	0	1	10	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.374467	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000074	gene	Os01g0149600	H2B, H2B.4, OsH2B.4	1	2686729	2687456	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000075	gene	Os01g0149700	KINt1	1	2688460	2692024	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000076	gene	Os01g0150100	PGGTI-BETA, OsPGGT I-&beta;, OsPGGT I-beta, PGGT I-beta	1	2713412	2717527	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000077	gene	Os01g0151200	YLL1, OsALB3, ALB3, OsYLL1	1	2770145	2774208	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000078	gene	Os01g0152000	NA	1	2810313	2815017	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000079	gene	Os01g0152600	RLCK24, OsRLCK24	1	2830325	2833879	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000080	gene	Os01g0152800	RLCK25, OsRLCK25	1	2839934	2843512	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000081	gene	Os01g0153000	NA	1	2851954	2855225	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000082	gene	Os01g0155200	SDRLK11, SDRLK-11, OsSDRLK-11, OsSDRLK11	1	2962312	2965020	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000083	gene	Os01g0155500	CRRLK1L4, FLR14, OsCrRLK1L4, CrRLK1L4, OsMRLK2, MRLK2, OsFLR14	1	2982542	2986094	1	22	0	1	13	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.402359	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000084	gene	Os01g0155600	RSZP37A, OsRS2Z37, RS2Z37, Os-RS2Z37, Os-RSZ37a, OsRSZ37a, RRM1-2, OsRRM1-2	1	2986329	2989280	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000085	gene	Os01g0156300	PBI1, OsPBI1	1	3013915	3014751	1	9	0	1	8	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.310613	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000086	gene	Os01g0157700	OsGT43D	1	3039253	3041381	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000087	gene	Os01g0158600	NA	1	3067950	3071237	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000088	gene	Os01g0159000	DOG1L-2, OsDOG1L-1, OsDOG1L-2	1	3091435	3092698	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000089	gene	Os01g0159200	FLA8, OsFLA8	1	3097415	3098527	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000090	gene	Os01g0159600	LEA20, OsLEA1, OsLEA1a, OsLEA20	1	3124369	3125331	1	30	0	1	13	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.437063	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000091	gene	Os01g0159800	OsbHLH035, bHLH035, OsbHLH35, bHLH35, bHLH107	1	3129106	3130722	1	43	0	1	23	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.47858	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000092	gene	Os01g0160200	NA	1	3143601	3146812	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000093	gene	Os01g0160700	NA	1	3181963	3185331	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000094	gene	Os01g0160800	RIP1, RIP1.1, OsRIP1, OsjRIP1.1	1	3189117	3190330	1	13	0	1	10	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.346574	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000095	gene	Os01g0160900	NA	1	3196986	3200010	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000096	gene	Os01g0161300	NA	1	3222303	3225613	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000097	gene	Os01g0162200	qBK1.2	1	3251204	3252724	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000098	gene	Os01g0162800	NA	1	3272839	3276375	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000099	gene	Os01g0163000	NA	1	3282953	3286550	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000100	gene	Os01g0164800	BRCA2, OsBRCA2	1	3343531	3355066	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000101	gene	Os01g0165000	DREB2A, OsDREB2A, OsDREB2a, ERF40, OsERF#040, OsERF040, OsERF40, AP2/EREBP#167, AP2/EREBP167	1	3356383	3358426	1	37	0	1	14	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.46111	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000102	gene	Os01g0165200	KEAP1, OsKEAP1, OsNRP2, NRP2	1	3362062	3367658	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000103	gene	Os01g0167700	AGG1, HEIP1, OsHEIP1, OsAGG1, OsAGG1.1, OsAGG1.2	1	3456869	3464965	1	9	0	1	6	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.310613	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000104	gene	Os01g0169100	2R_MYB3, Os2R_MYB3, MYB2-3, OsMYB2-3	1	3532476	3533918	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000105	gene	Os01g0169800	FIB, fib, OsFIB, OsTAR2, TAR2, TSG1, OsTSG1, OsTAA1, TAA1	1	3577473	3581859	1	28	0	1	21	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.429248	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000106	gene	Os01g0170300	NA	1	3621211	3625338	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000107	gene	Os01g0171000	SERL5, OsSERL5, qRLW1, OsBAK1-4, BAK1-4, OsSERK1, SERK1	1	3667476	3673008	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000108	gene	Os01g0172200	OsDB10, DB10, OsRH14, p68	1	3713687	3718631	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
