candidate_pool_id	object_id	trait_id	object_type	candidate_object_id	candidate_object_type	candidate_chrom	candidate_start	candidate_end	candidate_length	same_chrom	position_bin	position_distance	gene_density_object	gene_density_candidate	variant_density_object	variant_density_candidate	annotation_richness_object	annotation_richness_candidate	evidence_source_coverage_object	evidence_source_coverage_candidate	database_detectability_object	database_detectability_candidate	interval_length_object	interval_length_candidate	chr1_snp_window_coverage_object	chr1_snp_window_coverage_candidate	chr1_snp_variant_coverage_object	chr1_snp_variant_coverage_candidate	candidate_pool_status	candidate_exclusion_reason	notes	pipeline_version
CP_000000284	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05400	gene	1	2550946	2552121	1176	true	chr1:2Mb->chr1:2Mb	11576	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	1176	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000285	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147001	gene	1	2550946	2551461	516	true	chr1:2Mb->chr1:2Mb	11906	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	516	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000286	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147600	gene	1	2573049	2577415	4367	true	chr1:2Mb->chr1:2Mb	12123	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4367	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000287	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147650	gene	1	2575172	2575564	393	true	chr1:2Mb->chr1:2Mb	12259	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	393	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000288	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC9271871	gene	1	2575184	2578141	2958	true	chr1:2Mb->chr1:2Mb	13553	461	458	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	2958	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000289	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05460	gene	1	2575583	2578210	2628	true	chr1:2Mb->chr1:2Mb	13787	461	458	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	2628	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000290	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05390	gene	1	2547915	2548298	384	true	chr1:2Mb->chr1:2Mb	15003	461	463	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	384	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000291	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325209	gene	1	2579550	2583569	4020	true	chr1:2Mb->chr1:2Mb	18450	461	457	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4020	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000292	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05470	gene	1	2579552	2583575	4024	true	chr1:2Mb->chr1:2Mb	18454	461	457	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4024	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000293	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147700	gene	1	2579565	2583575	4011	true	chr1:2Mb->chr1:2Mb	18461	461	457	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4011	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000294	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05380	gene	1	2542013	2542732	720	true	chr1:2Mb->chr1:2Mb	20737	461	459	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	720	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000295	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0146801	gene	1	2541950	2542484	535	true	chr1:2Mb->chr1:2Mb	20892	461	459	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	535	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000296	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0149350	gene	1	2669251	2674068	4818	true	chr1:2Mb->chr1:2Mb	108550	461	469	2	0	1.5	1.5	3	3	0.219722	0.219722	4425	4818	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000297	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147850	gene	1	2585294	2585668	375	true	chr1:2Mb->chr1:2Mb	22372	461	458	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	375	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000298	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147800	gene	1	2584986	2587547	2562	true	chr1:2Mb->chr1:2Mb	23157	461	456	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	2562	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000299	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05480	gene	1	2584986	2589023	4038	true	chr1:2Mb->chr1:2Mb	23895	461	456	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4038	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000300	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325210	gene	1	2584981	2589543	4563	true	chr1:2Mb->chr1:2Mb	24153	461	456	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4563	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000301	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164600	gene	1	3332952	3336035	3084	true	chr1:3Mb->chr1:3Mb	14805	503	504	9	0	1.5	1.5	2	2	0.219722	0.219722	11536	3084	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000302	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0165200	gene	1	3362001	3367658	5658	true	chr1:3Mb->chr1:3Mb	15531	503	499	9	0	1.5	1.5	2	2	0.219722	0.219722	11536	5658	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000303	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164700	gene	1	3336250	3343220	6971	true	chr1:3Mb->chr1:3Mb	9563	503	504	9	0	1.5	1.5	2	1	0.219722	0.219722	11536	6971	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000304	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164500	gene	1	3328572	3331963	3392	true	chr1:3Mb->chr1:3Mb	19031	503	504	9	0	1.5	1.5	2	1	0.219722	0.219722	11536	3392	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000305	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164300	gene	1	3320451	3321035	585	true	chr1:3Mb->chr1:3Mb	28555	503	500	9	0	1.5	1.5	2	1	0.219722	0.219722	11536	585	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000306	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324417	gene	1	3343483	3355094	11612	true	chr1:3Mb->chr1:3Mb	10	503	503	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	11612	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000307	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07110	gene	1	3345203	3355066	9864	true	chr1:3Mb->chr1:3Mb	836	503	503	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	9864	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000308	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0165800	gene	1	3386766	3390803	4038	true	chr1:3Mb->chr1:3Mb	39486	503	492	9	0	1.5	1.5	2	1	0.219722	0.219722	11536	4038	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000309	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324418	gene	1	3356366	3358453	2088	true	chr1:3Mb->chr1:3Mb	8111	503	501	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	2088	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000310	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07120	gene	1	3357287	3358443	1157	true	chr1:3Mb->chr1:3Mb	8567	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	1157	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000311	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324415	gene	1	3336235	3343221	6987	true	chr1:3Mb->chr1:3Mb	9570	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	6987	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000312	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07100	gene	1	3336408	3342886	6479	true	chr1:3Mb->chr1:3Mb	9651	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	6479	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000313	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07130	gene	1	3358521	3360676	2156	true	chr1:3Mb->chr1:3Mb	10300	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	2156	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000314	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0165100	gene	1	3358534	3360674	2141	true	chr1:3Mb->chr1:3Mb	10306	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	2141	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000315	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4327135	gene	1	3358544	3360710	2167	true	chr1:3Mb->chr1:3Mb	10329	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	2167	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000316	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC112937870	gene	1	3360497	3361212	716	true	chr1:3Mb->chr1:3Mb	11556	503	500	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	716	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000317	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164650	gene	1	3334870	3335479	610	true	chr1:3Mb->chr1:3Mb	14124	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	610	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000318	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324414	gene	1	3332961	3336070	3110	true	chr1:3Mb->chr1:3Mb	14783	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	3110	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000319	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07090	gene	1	3332952	3336075	3124	true	chr1:3Mb->chr1:3Mb	14785	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	3124	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000320	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07140	gene	1	3361963	3366321	4359	true	chr1:3Mb->chr1:3Mb	14844	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	4359	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000321	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4327136	gene	1	3361660	3367675	6016	true	chr1:3Mb->chr1:3Mb	15369	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	6016	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000322	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324413	gene	1	3328513	3332015	3503	true	chr1:3Mb->chr1:3Mb	19034	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	3503	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000323	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07080	gene	1	3328533	3331963	3431	true	chr1:3Mb->chr1:3Mb	19050	503	504	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	3431	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000324	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0164400	gene	1	3324235	3327122	2888	true	chr1:3Mb->chr1:3Mb	23620	503	503	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	2888	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000325	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC4324412	gene	1	3322767	3328319	5553	true	chr1:3Mb->chr1:3Mb	23755	503	503	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	5553	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000326	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07070	gene	1	3322774	3327525	4752	true	chr1:3Mb->chr1:3Mb	24149	503	503	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	4752	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000327	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC107277399	gene	1	3376504	3377411	908	true	chr1:3Mb->chr1:3Mb	27659	503	500	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	908	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000328	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_Os01g0165600	gene	1	3376592	3377212	621	true	chr1:3Mb->chr1:3Mb	27604	503	499	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	621	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000329	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07150	gene	1	3376593	3377205	613	true	chr1:3Mb->chr1:3Mb	27601	503	498	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	613	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000330	OBJ_GENE_00000100	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07060	gene	1	3320451	3321035	585	true	chr1:3Mb->chr1:3Mb	28555	503	500	9	0	1.5	1.5	2	0	0.219722	0.219722	11536	585	3	0	9	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000331	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0168100	gene	1	3479423	3484579	5157	true	chr1:3Mb->chr1:3Mb	21084	489	484	3	0	1.5	1.5	3	1	0.219722	0.219722	8097	5157	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000332	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07330	gene	1	3456868	3464954	8087	true	chr1:3Mb->chr1:3Mb	6	489	489	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	8087	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000333	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC9272035	gene	1	3455952	3464971	9020	true	chr1:3Mb->chr1:3Mb	456	489	489	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	9020	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000334	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07320	gene	1	3455254	3456059	806	true	chr1:3Mb->chr1:3Mb	5261	489	490	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	806	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000335	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC107276245	gene	1	3455019	3456243	1225	true	chr1:3Mb->chr1:3Mb	5286	489	490	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1225	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000336	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167600	gene	1	3454882	3456059	1178	true	chr1:3Mb->chr1:3Mb	5447	489	490	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1178	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000337	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0168200	gene	1	3489348	3491991	2644	true	chr1:3Mb->chr1:3Mb	29752	489	478	3	0	1.5	1.5	3	1	0.219722	0.219722	8097	2644	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000338	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07340	gene	1	3465634	3467520	1887	true	chr1:3Mb->chr1:3Mb	5660	489	487	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1887	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000339	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167750	gene	1	3465634	3467560	1927	true	chr1:3Mb->chr1:3Mb	5680	489	487	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1927	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000340	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC9268026	gene	1	3465520	3467733	2214	true	chr1:3Mb->chr1:3Mb	5709	489	487	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	2214	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000341	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0166800	gene	1	3425794	3429573	3780	true	chr1:3Mb->chr1:3Mb	33234	489	485	3	0	1.5	1.5	3	1	0.219722	0.219722	8097	3780	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000342	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0169400	gene	1	3551051	3553146	2096	true	chr1:3Mb->chr1:3Mb	91181	489	449	3	0	1.5	1.5	3	2	0.219722	0.219722	8097	2096	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000343	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167800	gene	1	3467858	3472105	4248	true	chr1:3Mb->chr1:3Mb	9064	489	483	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	4248	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000344	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07350	gene	1	3467858	3472117	4260	true	chr1:3Mb->chr1:3Mb	9070	489	483	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	4260	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000345	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC4325185	gene	1	3467865	3472176	4312	true	chr1:3Mb->chr1:3Mb	9103	489	483	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	4312	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000346	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07310	gene	1	3446936	3450222	3287	true	chr1:3Mb->chr1:3Mb	12338	489	488	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	3287	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000347	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC4325183	gene	1	3446936	3450217	3282	true	chr1:3Mb->chr1:3Mb	12341	489	488	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	3282	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000348	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167500	gene	1	3446940	3450180	3241	true	chr1:3Mb->chr1:3Mb	12357	489	488	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	3241	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000349	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07300	gene	1	3445159	3446607	1449	true	chr1:3Mb->chr1:3Mb	15034	489	489	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1449	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000350	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167400	gene	1	3445220	3446488	1269	true	chr1:3Mb->chr1:3Mb	15063	489	489	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1269	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000351	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC4325182	gene	1	3444785	3446589	1805	true	chr1:3Mb->chr1:3Mb	15230	489	489	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	1805	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000352	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0167900	gene	1	3473846	3477048	3203	true	chr1:3Mb->chr1:3Mb	14530	489	481	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	3203	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000353	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0168400	gene	1	3501094	3504775	3682	true	chr1:3Mb->chr1:3Mb	42017	489	478	3	0	1.5	1.5	3	1	0.219722	0.219722	8097	3682	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000354	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC4325186	gene	1	3473759	3477919	4161	true	chr1:3Mb->chr1:3Mb	14922	489	480	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	4161	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
